date,hour,icon,summary,temperature,apparentTemperature,cloudCover,dewPoint,humidity,precipIntensity,precipProbability,pressure,visibility,windBearing
2017-07-15,20,partly-cloudy-day,Partly Cloudy,35.94,35.94,0.31,5.2,0.15,0,0,1009.74,12.97,321
2017-07-15,21,partly-cloudy-day,Partly Cloudy,32.82,32.82,0.31,6.8,0.2,0,0,1010.76,16.09,351
2017-07-15,22,clear-night,Clear,30.81,30.81,0,7.12,0.23,0,0,1011.82,16.09,59
2017-07-15,23,clear-night,Clear,28.76,28.76,0.02,8.09,0.27,0,0,1012.69,16.09,50
2017-09-11,0,cloudy,Overcast,16.86,16.86,1,3.17,0.4,0,0,1015.06,16.09,271
2017-09-11,1,cloudy,Overcast,16.39,16.39,1,3.19,0.41,0,0,1015.4,16.09,270
2017-09-11,2,clear-night,Clear,15,15,,2.19,0.42,0,0,,,45
2017-09-11,3,partly-cloudy-night,Mostly Cloudy,14.89,14.89,0.75,4.12,0.48,0,0,1015.08,16.09,287
2017-09-11,4,partly-cloudy-night,Partly Cloudy,14.11,14.11,0.31,4.29,0.52,0,0,1014.99,15.53,6
2017-09-11,5,partly-cloudy-night,Partly Cloudy,13.64,13.64,0.31,4.91,0.56,0,0,1015.06,15.96,348
2017-09-11,6,partly-cloudy-night,Partly Cloudy,12.97,12.97,0.31,5.12,0.59,0,0,1015.32,16.09,2
2017-09-11,7,partly-cloudy-night,Partly Cloudy,14.81,14.81,0.31,6.32,0.57,0,0,1015.28,16.09,287
2017-09-11,8,clear-day,Clear,14.21,14.21,0.22,6.76,0.61,0,0,1014.72,15.16,291
2017-09-11,9,partly-cloudy-day,Partly Cloudy,17.03,17.03,0.31,7.25,0.53,0,0,1015.28,15.03,225
2017-09-11,10,partly-cloudy-day,Partly Cloudy,19.41,19.41,0.31,8.72,0.5,0,0,1014.33,13.76,274
2017-09-11,11,clear-day,Clear,21.75,21.75,0.08,9.24,0.45,0,0,1013.48,14.15,231
2017-09-11,12,clear-day,Clear,24.16,24.16,0,10.03,0.41,0,0,1012.78,15.03,268
2017-09-11,13,clear-day,Clear,26.26,26.26,0,9.89,0.36,0,0,1012,15.03,272
2017-09-11,14,partly-cloudy-day,Partly Cloudy,27.61,27.61,0.3,9.05,0.31,0,0,1011.13,12.33,279
2017-09-11,15,partly-cloudy-day,Partly Cloudy,28.53,28.53,0.31,7.76,0.27,0,0,1010.24,12.33,282
2017-09-11,16,partly-cloudy-day,Partly Cloudy,29.01,29.01,0.31,7.27,0.26,0,0,1009.47,12.33,271
2017-09-11,17,partly-cloudy-day,Partly Cloudy,28.95,28.95,0.3,6.63,0.25,0,0,1008.7,12.33,270
2017-09-11,18,partly-cloudy-day,Partly Cloudy,29.19,29.19,0.31,6.83,0.24,0,0,1008.67,12.33,277
2017-09-11,19,partly-cloudy-day,Partly Cloudy,28.36,28.36,0.31,7.48,0.27,0,0,1008.8,12.33,293
2017-09-11,20,partly-cloudy-day,Partly Cloudy,26.73,26.73,0.29,7.73,0.3,0,0,1009.56,14.45,298
2017-09-11,21,partly-cloudy-night,Partly Cloudy,24.52,24.52,0.31,7.58,0.34,0,0,1010.1,16.09,285
2017-09-11,22,partly-cloudy-night,Partly Cloudy,23.6,23.6,0.31,7.22,0.35,0,0,1011.19,16.09,286
2017-09-11,23,partly-cloudy-night,Partly Cloudy,22.17,22.17,0.31,7.31,0.38,0,0,1011.75,16.09,296
2017-03-08,0,partly-cloudy-night,Mostly Cloudy,10.11,10.11,0.75,4.66,0.69,0,0,1027.4,15.4,352
2017-03-08,1,partly-cloudy-night,Partly Cloudy,8.57,8.57,0.31,4.71,0.77,0,0,1027.71,14.66,305
2017-03-08,2,partly-cloudy-night,Partly Cloudy,7.66,7.66,0.31,4.54,0.81,0,0,1028.13,15.98,61
2017-03-08,3,partly-cloudy-night,Partly Cloudy,6.47,6.47,0.31,3.62,0.82,0,0,1028.44,15.98,304
2017-03-08,4,partly-cloudy-night,Partly Cloudy,5.67,5.67,0.31,2.93,0.83,0,0,1028.33,15.95,354
2017-03-08,5,partly-cloudy-night,Partly Cloudy,5.26,5.26,0.31,2.83,0.84,0,0,1028.81,15.87,336
2017-03-08,6,partly-cloudy-night,Partly Cloudy,4.84,4.84,0.31,2.94,0.88,0,0,1029.09,16.09,19
2017-03-08,7,partly-cloudy-night,Partly Cloudy,5.37,5.37,0.49,3.01,0.85,0,0,1029.24,15.47,25
2017-03-08,8,partly-cloudy-day,Mostly Cloudy,5.9,5.9,0.69,3.05,0.82,0,0,1030.02,15.13,18
2017-03-08,9,partly-cloudy-day,Mostly Cloudy,7.94,7.94,0.69,4.28,0.78,0,0,1030.2,15.39,10
2017-03-08,10,partly-cloudy-day,Mostly Cloudy,11.6,11.6,0.68,5.67,0.67,0,0,1029.59,14.92,25
2017-03-08,11,partly-cloudy-day,Mostly Cloudy,14.03,14.03,0.75,5.8,0.58,0,0,1029.13,16.09,35
2017-03-08,12,partly-cloudy-day,Mostly Cloudy,16.47,16.47,0.75,6.09,0.5,0,0,1028.11,16.09,156
2017-03-08,13,partly-cloudy-day,Mostly Cloudy,18.24,18.24,0.62,5.18,0.42,0,0,1027.24,16.09,194
2017-03-08,14,clear-day,Clear,19.77,19.77,,6.05,0.41,0,0,1025.89,16.09,290
2017-03-08,15,partly-cloudy-day,Partly Cloudy,20.96,20.96,0.31,5.42,0.36,0,0,1024.71,15.58,237
2017-03-08,16,partly-cloudy-day,Partly Cloudy,21.88,21.88,0.36,4.97,0.33,0,0,1024.19,16.09,198
2017-03-08,17,partly-cloudy-day,Partly Cloudy,21.76,21.76,0.31,5.18,0.34,0,0,1023.82,15.98,186
2017-03-08,18,partly-cloudy-day,Partly Cloudy,20.72,20.72,0.31,4.85,0.35,0,0,1023.89,15.98,221
2017-03-08,19,partly-cloudy-day,Mostly Cloudy,17.71,17.71,0.64,5.09,0.43,0,0,1024.75,16.05,204
2017-03-08,20,partly-cloudy-night,Partly Cloudy,14.78,14.78,0.31,5.42,0.53,0,0,1025.84,15.98,339
2017-03-08,21,partly-cloudy-night,Mostly Cloudy,12.92,12.92,0.75,5.12,0.59,0,0,1026.97,15.98,26
2017-03-08,22,partly-cloudy-night,Mostly Cloudy,11.78,11.78,0.72,5.27,0.64,0,0,1027.81,15.85,45
2017-03-08,23,partly-cloudy-night,Mostly Cloudy,10.64,10.64,0.75,5.24,0.69,0,0,1028.31,15.74,31
2017-01-29,0,partly-cloudy-night,Mostly Cloudy,2.82,2.82,0.75,1.67,0.92,0,0,1026.86,14.27,135
2017-01-29,1,partly-cloudy-night,Mostly Cloudy,2.69,2.69,0.79,1.71,0.93,0,0,1026.9,15.72,129
2017-01-29,2,partly-cloudy-night,Mostly Cloudy,2.5,2.5,0.75,1.66,0.94,0,0,1026.77,14.37,132
2017-01-29,3,partly-cloudy-night,Mostly Cloudy,2.23,2.23,0.75,1.07,0.92,0,0,1027.33,11.99,336
2017-01-29,4,partly-cloudy-night,Mostly Cloudy,1.82,1.82,0.77,1.19,0.96,0,0,1027.55,12.36,2
2017-01-29,5,cloudy,Overcast,2.33,2.33,1,1.4,0.94,0,0,1027.49,11.02,356
2017-01-29,6,cloudy,Overcast,3.38,3.38,1,2.6,0.95,0,0,1027.24,8.18,25
2017-01-29,7,cloudy,Overcast,3.59,3.59,0.98,3.23,0.98,0,0,1027,4.04,213
2017-01-29,8,clear-night,Clear,3.97,3.97,,3.8,0.99,0.1524,0.5,1027.5,3.49,299
2017-01-29,9,clear-day,Clear,3.89,3.89,,3.68,0.99,0.0914,0.28,1027.75,4.41,287
2017-01-29,10,cloudy,Overcast,4.38,4.38,0.98,3.94,0.97,0,0,1027.68,4.2,323
2017-01-29,11,clear-day,Clear,5.23,5.23,,4.76,0.97,0.0711,0.28,1027.95,4.8,209
2017-01-29,12,cloudy,Overcast,6.21,6.21,1,5.66,0.96,0.127,0.35,1027.74,4.41,217
2017-01-29,13,cloudy,Overcast,6.62,6.62,0.99,6.14,0.97,0,0,1026.95,5.21,228
2017-01-29,14,cloudy,Overcast,7.14,6.42,1,6.47,0.95,0.0483,0.19,1026.13,5.42,237
2017-01-29,15,cloudy,Overcast,7.23,6.09,1,6.74,0.97,0.221,0.26,1025.14,4.43,224
2017-01-29,16,cloudy,Overcast,7.79,6.51,0.99,6.91,0.94,0,0,1024.7,7.26,233
2017-01-29,17,cloudy,Overcast,7.71,5.78,1,7.14,0.96,0.1473,0.38,1024.66,7.48,236
2017-01-29,18,cloudy,Overcast,7.66,5.93,1,7.21,0.97,0.1016,0.26,1024.84,6.97,240
2017-01-29,19,cloudy,Overcast,7.76,6.1,1,7.34,0.97,0,0,1025,7.93,231
2017-01-29,20,cloudy,Overcast,8.03,5.89,1,7.44,0.96,0.5156,0.4,1025.19,8.93,236
2017-01-29,21,cloudy,Overcast,7.87,6.35,1,7.09,0.95,0.4623,0.4,1025.22,8.59,241
2017-01-29,22,cloudy,Overcast,8.03,6.96,1,7.18,0.94,0,0,1025.48,9.62,224
2017-01-29,23,cloudy,Overcast,7.81,6.43,1,7.17,0.96,0.2134,0.26,1025.6,10.28,232
2017-05-12,0,partly-cloudy-night,Mostly Cloudy,10.65,10.65,0.75,7.57,0.81,0.0711,0.14,1005.75,11.86,217
2017-05-12,1,partly-cloudy-night,Mostly Cloudy,10.41,10.41,0.75,7.66,0.83,0.0813,0.2,1005.9,12.7,198
2017-05-12,2,partly-cloudy-night,Mostly Cloudy,9.81,8.47,0.72,7.21,0.84,0,0,1006.05,12.31,210
2017-05-12,3,partly-cloudy-night,Mostly Cloudy,9.53,9.08,0.75,7.42,0.87,0,0,1005.91,11.41,191
2017-05-12,4,partly-cloudy-night,Mostly Cloudy,9.14,8.11,0.75,7.63,0.9,0,0,1005.75,11.41,171
2017-05-12,5,partly-cloudy-night,Mostly Cloudy,9.22,8.61,0.72,7.71,0.9,0,0,1005.98,11.64,189
2017-05-12,6,partly-cloudy-night,Mostly Cloudy,9.73,8.99,0.75,7.68,0.87,0,0,1006,11.41,196
2017-05-12,7,clear-night,Clear,10.24,10.24,,8.9,0.91,0.0991,0.19,1006.12,10.65,192
2017-05-12,8,partly-cloudy-day,Mostly Cloudy,10.62,10.62,0.75,8.7,0.88,0,0,1006.61,10.07,193
2017-05-12,9,partly-cloudy-day,Mostly Cloudy,12.23,12.23,0.75,8.87,0.8,0.0762,0.15,1006.46,10.51,204
2017-05-12,10,partly-cloudy-day,Mostly Cloudy,13.05,13.05,0.75,8.66,0.75,0.1524,0.15,1006.46,10.56,216
2017-05-12,11,partly-cloudy-day,Mostly Cloudy,13.62,13.62,0.76,8.26,0.7,0,0,1006.58,10.54,221
2017-05-12,12,partly-cloudy-day,Mostly Cloudy,14.13,14.13,0.75,8.44,0.69,0.1143,0.15,1006.91,10.65,224
2017-05-12,13,cloudy,Overcast,15.03,15.03,1,8.51,0.65,0.2642,0.19,1007.31,10.49,228
2017-05-12,14,partly-cloudy-day,Mostly Cloudy,14.92,14.92,0.82,8.84,0.67,0,0,1007.2,10.62,221
2017-05-12,15,partly-cloudy-day,Mostly Cloudy,15.34,15.34,0.75,10.67,0.74,0.2235,0.42,1007.55,8.96,217
2017-05-12,16,partly-cloudy-day,Mostly Cloudy,14.63,14.63,0.75,10.84,0.78,0.5512,0.37,1007.35,10.33,230
2017-05-12,17,partly-cloudy-day,Mostly Cloudy,14.03,14.03,0.75,11.16,0.83,0,0,1007.71,10.54,237
2017-05-12,18,rain,Light Rain,14.09,14.09,0.75,10.62,0.8,0.7036,0.35,1008.24,10.93,241
2017-05-12,19,partly-cloudy-day,Mostly Cloudy,14.15,14.15,0.75,10.08,0.77,0.0483,0.19,1008.75,11.28,241
2017-05-12,20,partly-cloudy-day,Mostly Cloudy,14.08,14.08,0.76,9.68,0.75,0,0,1009.51,11.06,228
2017-05-12,21,partly-cloudy-day,Partly Cloudy,13.69,13.69,0.31,10.32,0.8,0.0584,0.06,1010.61,10.32,220
2017-05-12,22,partly-cloudy-night,Partly Cloudy,12.61,12.61,0.31,10.09,0.85,0.4496,0.3,1011.49,11.47,214
2017-05-12,23,partly-cloudy-night,Partly Cloudy,11.76,11.76,0.31,9.16,0.84,0,0,1012.7,12.7,235
2017-07-03,0,clear-night,Clear,22.88,22.88,0,5.81,0.33,0,0,1019.91,16.09,55
2017-07-03,1,clear-night,Clear,21.08,21.08,0,6.2,0.38,0,0,1020.67,16.09,64
2017-07-03,2,clear-night,Clear,20.14,20.14,0,6.09,0.4,0,0,1021.14,16.09,56
2017-07-03,3,clear-night,Clear,18.58,18.58,0,6.26,0.45,0,0,1021.38,16.09,39
2017-07-03,4,clear-night,Clear,17.91,17.91,0,6.42,0.47,0,0,1021.52,16.09,42
2017-07-03,5,clear-night,Clear,17.07,17.07,0,6.67,0.5,0,0,1021.59,16.09,48
2017-07-03,6,clear-night,Clear,16.13,16.13,0,6.34,0.52,0,0,1021.96,16.09,26
2017-07-03,7,clear-day,Clear,16.78,16.78,0,6.84,0.52,0,0,1022.5,16.09,20
2017-07-03,8,clear-day,Clear,18.74,18.74,0,7.27,0.47,0,0,1022.33,16.09,14
2017-07-03,9,clear-day,Clear,21.12,21.12,0,7.78,0.42,0,0,1022.37,16.09,19
2017-07-03,10,clear-day,Clear,23.98,23.98,0,8.44,0.37,0,0,1021.53,15.92,52
2017-07-03,11,clear-day,Clear,25.82,25.82,0,8.26,0.33,0,0,1020.62,16.09,89
2017-07-03,12,clear-day,Clear,27.66,27.66,0,8.08,0.29,0,0,1019.52,15.64,61
2017-07-03,13,clear-day,Clear,28.72,28.72,0,7.26,0.26,0,0,1018.74,16.09,120
2017-07-03,14,clear-day,Clear,30.2,30.2,0,5.74,0.21,0,0,1017.83,16.09,87
2017-07-03,15,clear-day,Clear,31.57,31.57,0,4.63,0.18,0,0,1016.57,15.53,83
2017-07-03,16,clear-day,Clear,32.67,32.67,,4.51,0.17,0,0,1015.68,16.09,133
2017-07-03,17,clear-day,Clear,32.76,32.76,0.03,3.91,0.16,0,0,1014.65,15.43,155
2017-07-03,18,clear-day,Clear,33.12,33.12,0,3.93,0.16,0,0,1013.73,15.19,133
2017-07-03,19,partly-cloudy-day,Partly Cloudy,33.13,33.13,0.31,4.38,0.17,0,0,1013.25,15.19,308
2017-07-03,20,clear-day,Clear,32.6,32.6,0.09,4.14,0.17,0,0,1013.2,16.09,159
2017-07-03,21,clear-day,Clear,31.23,31.23,0,4.21,0.18,0,0,1013.3,16.09,153
2017-07-03,22,clear-night,Clear,28.86,28.86,0,4.16,0.21,0,0,1013.83,16.09,157
2017-07-03,23,clear-night,Clear,26.49,26.49,0,5.36,0.26,0,0,1014.71,16.09,169
2017-07-27,0,partly-cloudy-night,Partly Cloudy,24.77,24.77,0.31,7.58,0.33,0,0,1012.64,16.09,17
2017-07-27,1,clear-night,Clear,23.47,23.47,0,7.22,0.35,0,0,1013.13,16.09,18
2017-07-27,2,clear-night,Clear,22.51,22.51,0.02,6.87,0.36,0,0,1013.18,16.09,30
2017-07-27,3,clear-night,Clear,21.26,21.26,0,7.07,0.4,0,0,1013.45,16.09,359
2017-07-27,4,clear-night,Clear,20.44,20.44,0,6.8,0.41,0,0,1013.74,16.09,357
2017-07-27,5,clear-night,Clear,19.02,19.02,0.02,7.32,0.47,0,0,1014.11,16.09,329
2017-07-27,6,clear-night,Clear,18.98,18.98,0,7.24,0.46,0,0,1014.46,16.09,10
2017-07-27,7,partly-cloudy-night,Partly Cloudy,19.11,19.11,0.31,7.34,0.46,0,0,1014.74,16.09,34
2017-07-27,8,clear-day,Clear,21.64,21.64,0.17,8.24,0.42,0,0,1014.61,16.06,34
2017-07-27,9,clear-day,Clear,23.69,23.69,0,8.66,0.38,0,0,1014.54,16.09,40
2017-07-27,10,clear-day,Clear,26.36,26.36,0,8.89,0.33,0,0,1013.97,16.09,159
2017-07-27,11,clear-day,Clear,28.71,28.71,0.05,9.09,0.29,0,0,1013.07,16.09,204
2017-07-27,12,clear-day,Clear,31.07,31.07,0,7.9,0.24,0,0,1012.15,16.09,203
2017-07-27,13,clear-day,Clear,32.53,32.53,0,7.79,0.22,0,0,1011.16,16.09,227
2017-07-27,14,clear-day,Clear,34.05,34.05,0.04,7.37,0.19,0,0,1010.33,16.09,236
2017-07-27,15,clear-day,Clear,35.08,35.08,0,7.12,0.18,0,0,1009.47,15.19,235
2017-07-27,16,clear-day,Clear,35.53,35.53,0,7.02,0.17,0,0,1008.8,15.19,234
2017-07-27,17,clear-day,Clear,36.14,36.14,0.2,6.57,0.16,0,0,1008.32,15.43,240
2017-07-27,18,partly-cloudy-day,Partly Cloudy,36.16,36.16,0.31,6.53,0.16,0,0,1007.59,15.19,241
2017-07-27,19,clear-day,Clear,35.78,35.78,0,6.54,0.17,0,0,1007.29,15.19,256
2017-07-27,20,clear-day,Clear,34.92,34.92,0.21,6.66,0.18,0,0,1007.19,15.64,232
2017-07-27,21,clear-day,Clear,32.83,32.83,0,6.39,0.19,0,0,1007.89,16.09,244
2017-07-27,22,partly-cloudy-night,Partly Cloudy,30.82,30.82,0.31,6.12,0.21,0,0,1008.78,16.09,270
2017-07-27,23,partly-cloudy-night,Partly Cloudy,28.35,28.35,0.29,6.29,0.25,0,0,1010.17,16.09,339
2017-01-02,0,partly-cloudy-night,Mostly Cloudy,-0.39,-2.1,0.75,-2.57,0.85,0,0,1025.67,9.19,149
2017-01-02,1,partly-cloudy-night,Partly Cloudy,-0.48,-0.48,0.53,-2.47,0.86,0,0,1025.44,9.45,153
2017-01-02,2,partly-cloudy-night,Mostly Cloudy,-0.52,-0.52,0.75,-2.37,0.87,0,0,1024.97,9.8,133
2017-01-02,3,partly-cloudy-night,Mostly Cloudy,-0.52,-0.52,0.75,-2.27,0.88,0,0,1024.66,10.33,143
2017-01-02,4,partly-cloudy-night,Mostly Cloudy,-0.51,-0.51,0.72,-2.17,0.89,0,0,1024.58,10.48,171
2017-01-02,5,partly-cloudy-night,Partly Cloudy,-0.47,-0.47,0.31,-1.86,0.9,0,0,1024.42,10.7,159
2017-01-02,6,partly-cloudy-night,Partly Cloudy,-0.72,-0.72,0.37,-2.11,0.9,0,0,1024.27,8.77,47
2017-01-02,7,partly-cloudy-night,Partly Cloudy,0.1,0.1,0.37,-1.35,0.9,0,0,1024.16,10.62,22
2017-01-02,8,clear-night,Clear,0.14,0.14,0.2,-1,0.92,0,0,1024.52,7.84,62
2017-01-02,9,clear-day,Clear,0.34,0.34,0,-0.96,0.91,0,0,1024.98,7.05,39
2017-01-02,10,partly-cloudy-day,Partly Cloudy,1.24,1.24,0.55,-0.15,0.9,0,0,1025.11,7.16,39
2017-01-02,11,partly-cloudy-day,Partly Cloudy,2.79,2.79,0.37,0.12,0.83,0,0,1025.63,8.11,161
2017-01-02,12,partly-cloudy-day,Partly Cloudy,3.97,3.97,0.37,0.33,0.77,0,0,1025.49,9.38,149
2017-01-02,13,partly-cloudy-day,Mostly Cloudy,4.84,4.84,0.9,0.89,0.76,0,0,1024.46,10.46,52
2017-01-02,14,cloudy,Overcast,5.84,5.84,1,0.94,0.71,0,0,1023.4,10.43,78
2017-01-02,15,partly-cloudy-day,Mostly Cloudy,6.69,6.69,0.69,1.27,0.68,0,0,1022.7,10.83,74
2017-01-02,16,partly-cloudy-day,Mostly Cloudy,6.97,6.97,0.8,1.29,0.67,0,0,1022.66,12.63,54
2017-01-02,17,partly-cloudy-day,Mostly Cloudy,5.87,5.87,0.75,0.95,0.71,0,0,1022.98,14.73,289
2017-01-02,18,partly-cloudy-night,Partly Cloudy,4.43,4.43,0.53,0.98,0.78,0,0,1023.46,14.4,29
2017-01-02,19,partly-cloudy-night,Mostly Cloudy,3.91,3.91,0.78,1.06,0.82,0,0,1023.88,13.73,22
2017-01-02,20,partly-cloudy-night,Mostly Cloudy,3.64,3.64,0.69,0.63,0.81,0,0,1024.56,14.84,27
2017-01-02,21,partly-cloudy-night,Partly Cloudy,3.16,3.16,0.29,0.04,0.8,0,0,1025.15,14.95,352
2017-01-02,22,partly-cloudy-night,Mostly Cloudy,3.15,3.15,0.73,-0.17,0.79,0,0,1025.2,13.39,73
2017-01-02,23,partly-cloudy-night,Mostly Cloudy,2.93,2.93,0.69,-0.03,0.81,0,0,1025.41,13.37,44
2017-08-05,0,clear-night,Clear,28.74,28.74,0,10.69,0.33,0,0,1011.85,15.69,350
2017-08-05,1,clear-night,Clear,27.14,27.14,0,10.79,0.36,0,0,1012.15,16.09,345
2017-08-05,2,clear-night,Clear,25.87,25.87,0.02,10.73,0.39,0,0,1012.34,15.93,18
2017-08-05,3,clear-night,Clear,25.11,25.11,0,10.48,0.4,0,0,1012.8,15.93,337
2017-08-05,4,clear-night,Clear,24.31,24.31,0,10.5,0.42,0,0,1012.93,16.09,24
2017-08-05,5,clear-night,Clear,23.53,23.53,0,10.62,0.44,0,0,1013.27,16.09,63
2017-08-05,6,clear-night,Clear,23.63,23.63,0,10.55,0.44,0,0,1013.25,16.09,345
2017-08-05,7,partly-cloudy-night,Partly Cloudy,23.56,23.56,0.31,10.57,0.44,0,0,1013.65,16.09,55
2017-08-05,8,partly-cloudy-day,Partly Cloudy,24.62,24.62,0.28,10.73,0.42,0,0,1013.06,15.77,50
2017-08-05,9,partly-cloudy-day,Partly Cloudy,26.78,26.78,0.31,11.32,0.38,0,0,1013.59,16.09,52
2017-08-05,10,partly-cloudy-day,Partly Cloudy,29.08,29.08,0.31,11.87,0.35,0,0,1012.94,15.58,130
2017-08-05,11,clear-day,Clear,31.18,31.18,0.01,12.08,0.31,0,0,1012.06,16.09,143
2017-08-05,12,clear-day,Clear,33.42,33.42,0,11.76,0.27,0,0,1011.43,16.09,58
2017-08-05,13,partly-cloudy-day,Partly Cloudy,34.75,34.75,0.31,11.94,0.25,0,0,1010.62,15.11,157
2017-08-05,14,partly-cloudy-day,Partly Cloudy,36.13,36.13,0.31,10.59,0.21,0,0,1009.8,12.15,183
2017-08-05,15,partly-cloudy-day,Partly Cloudy,36.97,36.97,0.31,9.78,0.19,0,0,1008.97,11.01,248
2017-08-05,16,partly-cloudy-day,Partly Cloudy,36.94,36.94,0.31,9.35,0.19,0,0,1008.09,11.22,255
2017-08-05,17,partly-cloudy-day,Partly Cloudy,37.22,37.22,0.31,9.26,0.18,0,0,1007.16,10.99,264
2017-08-05,18,partly-cloudy-day,Partly Cloudy,37.27,37.27,0.31,8.58,0.18,0,0,1006.95,11.12,246
2017-08-05,19,partly-cloudy-day,Partly Cloudy,36.87,36.87,0.31,8.97,0.18,0,0,1006.57,11.15,270
2017-08-05,20,partly-cloudy-day,Partly Cloudy,35.73,35.73,0.31,8.3,0.19,0,0,1006.69,11.17,270
2017-08-05,21,partly-cloudy-day,Partly Cloudy,33.19,33.19,0.31,8.33,0.22,0,0,1007.4,11.68,264
2017-08-05,22,partly-cloudy-night,Partly Cloudy,31.46,31.46,0.31,8.56,0.24,0,0,1008.49,12.68,272
2017-08-05,23,partly-cloudy-night,Partly Cloudy,28.46,28.46,0.29,13.86,0.41,0,0,1009.97,15.34,19
2017-03-10,0,clear-night,Clear,10.63,10.63,0,2.99,0.59,0,0,1026.43,15.87,35
2017-03-10,1,clear-night,Clear,9.18,9.18,0,2.55,0.63,0,0,1026.44,16.09,31
2017-03-10,2,clear-night,Clear,8.32,8.32,0,2.53,0.67,0,0,1026.67,16.09,7
2017-03-10,3,clear-night,Clear,7.61,7.61,0,2.13,0.68,0,0,1026.56,15.98,53
2017-03-10,4,clear-night,Clear,6.88,6.88,0,1.66,0.69,0,0,1026.17,16.06,14
2017-03-10,5,clear-night,Clear,6.49,6.49,0,1.58,0.71,0,0,1026.07,16.01,10
2017-03-10,6,clear-night,Clear,5.67,5.67,0,1.74,0.76,0,0,1026.28,15.93,37
2017-03-10,7,clear-night,Clear,6.14,6.14,0,1.89,0.74,0,0,1025.64,15.93,30
2017-03-10,8,clear-day,Clear,7.97,7.97,0,2.24,0.67,0,0,1026.53,16.01,30
2017-03-10,9,clear-day,Clear,11.41,11.41,0,2.91,0.56,0,0,1026.1,16.01,24
2017-03-10,10,clear-day,Clear,15.03,15.03,0.01,3.62,0.46,0,0,1025.22,16.08,34
2017-03-10,11,clear-day,Clear,18.39,18.39,0,4.14,0.39,0,0,1024.27,16.09,96
2017-03-10,12,clear-day,Clear,20.93,20.93,,4.44,0.34,0,0,1022.41,16.09,225
2017-03-10,13,clear-day,Clear,22.49,22.49,0.02,3.69,0.29,0,0,1021.4,16.08,172
2017-03-10,14,clear-day,Clear,23.99,23.99,0,3.91,0.27,0,0,1019.76,16.09,201
2017-03-10,15,clear-day,Clear,25.25,25.25,,3.08,0.24,0,0,1018.45,14.32,231
2017-03-10,16,clear-day,Clear,25.64,25.64,0.01,2.95,0.23,0,0,1017.83,16,229
2017-03-10,17,clear-day,Clear,25.1,25.1,0,1.21,0.21,0,0,1017.18,15.82,222
2017-03-10,18,clear-day,Clear,23.73,23.73,0,1.84,0.24,0,0,1017.15,15.98,233
2017-03-10,19,clear-day,Clear,20.51,20.51,0.15,2.23,0.3,0,0,1017.89,15.98,239
2017-03-10,20,clear-night,Clear,17.38,17.38,0,2.02,0.36,0,0,1019.01,15.87,234
2017-03-10,21,clear-night,Clear,15.07,15.07,0,2.02,0.41,0,0,1019.61,15.98,45
2017-03-10,22,clear-night,Clear,13.52,13.52,0.08,1.87,0.45,0,0,1020.19,15.82,316
2017-03-10,23,clear-night,Clear,13.09,13.09,0,2.24,0.48,0,0,1021.11,15.98,112
2017-10-09,0,clear-night,Clear,14.98,14.98,,-0.7,0.34,0,0,1019.71,16.09,28
2017-10-09,1,clear-night,Clear,14.28,14.28,,-1.92,0.33,0,0,1020.12,16.09,15
2017-10-09,2,clear-night,Clear,12.69,12.69,0,-1.51,0.37,0,0,1020.6,16.09,26
2017-10-09,3,clear-night,Clear,12.51,12.51,,-2.59,0.35,0,0,1020.7,16.09,15
2017-10-09,4,clear-night,Clear,11.3,11.3,,-2.59,0.38,0,0,1021.08,16.09,35
2017-10-09,5,clear-night,Clear,10.28,10.28,0,-2.64,0.4,0,0,1021.18,16.09,32
2017-10-09,6,clear-night,Clear,10.17,10.17,,-2.91,0.4,0,0,1021.42,16.09,21
2017-10-09,7,clear-night,Clear,11.13,11.13,,-2.98,0.37,0,0,1021.8,16.09,4
2017-10-09,8,clear-night,Clear,10.93,10.93,0,-2.88,0.38,0,0,1021.12,16.09,12
2017-10-09,9,clear-day,Clear,12.57,12.57,,-2.24,0.36,0,0,1022.66,16.09,21
2017-10-09,10,clear-day,Clear,15.79,15.79,,-1.97,0.3,0,0,1021.94,16.09,10
2017-10-09,11,clear-day,Clear,18.92,18.92,0,-2.15,0.24,0,0,1020.82,16.09,14
2017-10-09,12,clear-day,Clear,22.13,22.13,0,-1.99,0.2,0,0,1020.04,16.09,259
2017-10-09,13,clear-day,Clear,24.26,24.26,,-2.51,0.17,0,0,1018.84,15.4,329
2017-10-09,14,clear-day,Clear,26.14,26.14,0,-3.31,0.14,0,0,1017.99,16.09,240
2017-10-09,15,clear-day,Clear,26.68,26.68,,-4.82,0.12,0,0,1016.51,16.09,249
2017-10-09,16,clear-day,Clear,27.08,27.08,,-4.49,0.12,0,0,1015.58,16.09,201
2017-10-09,17,clear-day,Clear,27.19,27.19,0,-4.84,0.12,0,0,1015.35,16.09,221
2017-10-09,18,clear-day,Clear,27.09,27.09,,-4.48,0.12,0,0,1014.88,16.09,236
2017-10-09,19,clear-day,Clear,26,26,,-4.14,0.13,0,0,1015.16,16.09,205
2017-10-09,20,clear-night,Clear,22.23,22.23,0,-3.55,0.18,0,0,1016.15,16.09,174
2017-10-09,21,clear-night,Clear,19.98,19.98,,-3.32,0.21,0,0,1016.84,16.09,321
